22.5290 	WARNING 	User requested fullscreen with size [2560 1440], but screen is actually [3840, 2160]. Using actual size
276.9398 	DATA 	Keypress: left
276.9498 	EXP 	stimulus: autoDraw = False
276.9498 	EXP 	response_northern_text: autoDraw = False
276.9498 	EXP 	response_southern_text: autoDraw = False
276.9498 	EXP 	feedback_text: text = 'Incorrect'
276.9498 	EXP 	feedback_text: autoDraw = True
277.1677 	EXP 	Sound correct_tone stopped
277.1876 	EXP 	Sound incorrect_tone stopped
277.9339 	EXP 	New trial (rep=0, index=3): OrderedDict([('task', 'partial'), ('phase', 1), ('Exemplars', 'images/Ex11.jpg'), ('r_correct', 'left')])
277.9498 	EXP 	feedback_text: autoDraw = False
277.9498 	EXP 	feedback_text: autoDraw = False
277.9498 	EXP 	text_fixation: autoDraw = True
278.5688 	EXP 	text_fixation: autoDraw = False
278.5688 	EXP 	text_fixation: autoDraw = False
278.5688 	EXP 	stimulus: image = 'images/Ex11.jpg'
278.5688 	EXP 	stimulus: autoDraw = True
278.5688 	EXP 	response_northern_text: autoDraw = True
278.5688 	EXP 	response_southern_text: autoDraw = True
279.4354 	EXP 	Sound correct_tone started
279.4354 	EXP 	Sound incorrect_tone started
279.4230 	DATA 	Keypress: right
279.4330 	EXP 	stimulus: autoDraw = False
279.4330 	EXP 	response_northern_text: autoDraw = False
279.4330 	EXP 	response_southern_text: autoDraw = False
279.4330 	EXP 	feedback_text: text = 'Incorrect'
279.4330 	EXP 	feedback_text: autoDraw = True
279.6243 	EXP 	Sound correct_tone reached end of file
279.6243 	EXP 	Sound correct_tone reached end of file
279.6244 	EXP 	Sound incorrect_tone reached end of file
279.6244 	EXP 	Sound incorrect_tone reached end of file
280.4172 	EXP 	New trial (rep=0, index=4): OrderedDict([('task', 'partial'), ('phase', 1), ('Exemplars', 'images/Ex15.jpg'), ('r_correct', 'right')])
280.4329 	EXP 	feedback_text: autoDraw = False
280.4329 	EXP 	feedback_text: autoDraw = False
280.4329 	EXP 	text_fixation: autoDraw = True
281.0512 	EXP 	text_fixation: autoDraw = False
281.0512 	EXP 	text_fixation: autoDraw = False
281.0512 	EXP 	stimulus: image = 'images/Ex15.jpg'
281.0512 	EXP 	stimulus: autoDraw = True
281.0512 	EXP 	response_northern_text: autoDraw = True
281.0512 	EXP 	response_southern_text: autoDraw = True
282.3353 	EXP 	Sound correct_tone started
282.3353 	EXP 	Sound incorrect_tone started
282.3313 	DATA 	Keypress: right
282.3347 	EXP 	stimulus: autoDraw = False
282.3347 	EXP 	response_northern_text: autoDraw = False
282.3347 	EXP 	response_southern_text: autoDraw = False
282.3347 	EXP 	feedback_text: height = 0.05
282.3347 	EXP 	feedback_text: height = 0.05
282.3347 	EXP 	feedback_text: height = 0.05
282.3347 	EXP 	feedback_text: text = 'Correct! RT=1.268'
282.3347 	EXP 	feedback_text: autoDraw = True
282.5482 	EXP 	Sound correct_tone reached end of file
282.5483 	EXP 	Sound correct_tone reached end of file
282.5484 	EXP 	Sound incorrect_tone reached end of file
282.5484 	EXP 	Sound incorrect_tone reached end of file
283.3332 	EXP 	New trial (rep=0, index=5): OrderedDict([('task', 'partial'), ('phase', 1), ('Exemplars', 'images/Ex16.jpg'), ('r_correct', 'right')])
283.3494 	EXP 	feedback_text: autoDraw = False
283.3494 	EXP 	text_fixation: autoDraw = True
284.6591 	EXP 	text_fixation: autoDraw = False
284.6591 	EXP 	text_fixation: autoDraw = False
284.6591 	EXP 	stimulus: image = 'images/Ex16.jpg'
284.6591 	EXP 	stimulus: autoDraw = True
284.6591 	EXP 	response_northern_text: autoDraw = True
284.6591 	EXP 	response_southern_text: autoDraw = True
286.1019 	EXP 	Sound correct_tone started
286.1019 	EXP 	Sound incorrect_tone started
286.0953 	DATA 	Keypress: right
286.0995 	EXP 	stimulus: autoDraw = False
286.0995 	EXP 	response_northern_text: autoDraw = False
286.0995 	EXP 	response_southern_text: autoDraw = False
286.0995 	EXP 	feedback_text: height = 0.05
286.0995 	EXP 	feedback_text: height = 0.05
286.0995 	EXP 	feedback_text: height = 0.05
286.0995 	EXP 	feedback_text: text = 'Correct! RT=1.424'
286.0995 	EXP 	feedback_text: autoDraw = True
286.2754 	EXP 	Sound correct_tone reached end of file
286.2754 	EXP 	Sound correct_tone reached end of file
286.2755 	EXP 	Sound incorrect_tone reached end of file
286.2755 	EXP 	Sound incorrect_tone reached end of file
287.0838 	EXP 	New trial (rep=0, index=6): OrderedDict([('task', 'partial'), ('phase', 1), ('Exemplars', 'images/Ex13.jpg'), ('r_correct', 'right')])
287.0996 	EXP 	feedback_text: autoDraw = False
287.0996 	EXP 	feedback_text: autoDraw = False
287.0996 	EXP 	text_fixation: autoDraw = True
287.8072 	EXP 	text_fixation: autoDraw = False
287.8072 	EXP 	text_fixation: autoDraw = False
287.8072 	EXP 	stimulus: image = 'images/Ex13.jpg'
287.8072 	EXP 	stimulus: autoDraw = True
287.8072 	EXP 	response_northern_text: autoDraw = True
287.8072 	EXP 	response_southern_text: autoDraw = True
289.1517 	EXP 	Sound correct_tone started
289.1517 	EXP 	Sound incorrect_tone started
289.1423 	DATA 	Keypress: left
289.1492 	EXP 	stimulus: autoDraw = False
289.1492 	EXP 	response_northern_text: autoDraw = False
289.1492 	EXP 	response_southern_text: autoDraw = False
289.1492 	EXP 	feedback_text: height = 0.05
289.1492 	EXP 	feedback_text: height = 0.05
289.1492 	EXP 	feedback_text: height = 0.05
289.1492 	EXP 	feedback_text: text = 'Incorrect'
289.1492 	EXP 	feedback_text: autoDraw = True
289.3657 	EXP 	Sound correct_tone stopped
289.3857 	EXP 	Sound incorrect_tone reached end of file
289.3858 	EXP 	Sound incorrect_tone reached end of file
290.1333 	EXP 	New trial (rep=0, index=7): OrderedDict([('task', 'partial'), ('phase', 1), ('Exemplars', 'images/Ex9.jpg'), ('r_correct', 'left')])
290.1490 	EXP 	feedback_text: autoDraw = False
290.1490 	EXP 	feedback_text: autoDraw = False
290.1490 	EXP 	text_fixation: autoDraw = True
290.6633 	EXP 	text_fixation: autoDraw = False
290.6633 	EXP 	text_fixation: autoDraw = False
290.6633 	EXP 	stimulus: image = 'images/Ex9.jpg'
290.6633 	EXP 	stimulus: autoDraw = True
290.6633 	EXP 	response_northern_text: autoDraw = True
290.6633 	EXP 	response_southern_text: autoDraw = True
291.7350 	EXP 	Sound correct_tone started
291.7350 	EXP 	Sound incorrect_tone started
291.7235 	DATA 	Keypress: right
291.7325 	EXP 	stimulus: autoDraw = False
291.7325 	EXP 	response_northern_text: autoDraw = False
291.7325 	EXP 	response_southern_text: autoDraw = False
291.7325 	EXP 	feedback_text: text = 'Incorrect'
291.7325 	EXP 	feedback_text: autoDraw = True
291.9397 	EXP 	Sound correct_tone stopped
291.9597 	EXP 	Sound incorrect_tone stopped
292.7165 	EXP 	New trial (rep=0, index=8): OrderedDict([('task', 'partial'), ('phase', 1), ('Exemplars', 'images/Ex10.jpg'), ('r_correct', 'left')])
292.7323 	EXP 	feedback_text: autoDraw = False
292.7323 	EXP 	feedback_text: autoDraw = False
292.7323 	EXP 	text_fixation: autoDraw = True
294.0499 	EXP 	text_fixation: autoDraw = False
294.0499 	EXP 	text_fixation: autoDraw = False
294.0499 	EXP 	stimulus: image = 'images/Ex10.jpg'
294.0499 	EXP 	stimulus: autoDraw = True
294.0499 	EXP 	response_northern_text: autoDraw = True
294.0499 	EXP 	response_southern_text: autoDraw = True
295.2348 	EXP 	Sound correct_tone started
295.2348 	EXP 	Sound incorrect_tone started
295.2284 	DATA 	Keypress: left
295.2326 	EXP 	stimulus: autoDraw = False
295.2326 	EXP 	response_northern_text: autoDraw = False
295.2326 	EXP 	response_southern_text: autoDraw = False
295.2326 	EXP 	feedback_text: height = 0.05
295.2326 	EXP 	feedback_text: height = 0.05
295.2326 	EXP 	feedback_text: height = 0.05
295.2326 	EXP 	feedback_text: text = 'Correct! RT=1.169'
295.2326 	EXP 	feedback_text: autoDraw = True
295.3872 	EXP 	Sound correct_tone reached end of file
295.3873 	EXP 	Sound correct_tone reached end of file
295.3873 	EXP 	Sound incorrect_tone reached end of file
295.3873 	EXP 	Sound incorrect_tone reached end of file
296.2163 	EXP 	New trial (rep=0, index=9): OrderedDict([('task', 'partial'), ('phase', 1), ('Exemplars', 'images/Ex12.jpg'), ('r_correct', 'left')])
296.2320 	EXP 	feedback_text: autoDraw = False
296.2320 	EXP 	feedback_text: autoDraw = False
296.2320 	EXP 	text_fixation: autoDraw = True
296.9539 	EXP 	text_fixation: autoDraw = False
296.9539 	EXP 	text_fixation: autoDraw = False
296.9539 	EXP 	stimulus: image = 'images/Ex12.jpg'
296.9539 	EXP 	stimulus: autoDraw = True
296.9539 	EXP 	response_northern_text: autoDraw = True
296.9539 	EXP 	response_southern_text: autoDraw = True
298.5512 	EXP 	Sound correct_tone started
298.5512 	EXP 	Sound incorrect_tone started
298.5424 	DATA 	Keypress: right
298.5487 	EXP 	stimulus: autoDraw = False
298.5487 	EXP 	response_northern_text: autoDraw = False
298.5487 	EXP 	response_southern_text: autoDraw = False
298.5487 	EXP 	feedback_text: height = 0.05
298.5487 	EXP 	feedback_text: height = 0.05
298.5487 	EXP 	feedback_text: height = 0.05
298.5487 	EXP 	feedback_text: text = 'Incorrect'
298.5487 	EXP 	feedback_text: autoDraw = True
298.7665 	EXP 	Sound correct_tone reached end of file
298.7666 	EXP 	Sound correct_tone reached end of file
298.7666 	EXP 	Sound incorrect_tone reached end of file
298.7667 	EXP 	Sound incorrect_tone reached end of file
299.5327 	EXP 	New trial (rep=0, index=10): OrderedDict([('task', 'partial'), ('phase', 1), ('Exemplars', 'images/Ex10.jpg'), ('r_correct', 'left')])
299.5486 	EXP 	feedback_text: autoDraw = False
299.5486 	EXP 	feedback_text: autoDraw = False
299.5486 	EXP 	text_fixation: autoDraw = True
300.5596 	EXP 	text_fixation: autoDraw = False
300.5596 	EXP 	text_fixation: autoDraw = False
300.5596 	EXP 	stimulus: image = 'images/Ex10.jpg'
300.5596 	EXP 	stimulus: autoDraw = True
300.5596 	EXP 	response_northern_text: autoDraw = True
300.5596 	EXP 	response_southern_text: autoDraw = True
301.4010 	EXP 	Sound correct_tone started
301.4010 	EXP 	Sound incorrect_tone started
301.3928 	DATA 	Keypress: left
301.3986 	EXP 	stimulus: autoDraw = False
301.3986 	EXP 	response_northern_text: autoDraw = False
301.3986 	EXP 	response_southern_text: autoDraw = False
301.3986 	EXP 	feedback_text: height = 0.05
301.3986 	EXP 	feedback_text: height = 0.05
301.3986 	EXP 	feedback_text: height = 0.05
301.3986 	EXP 	feedback_text: text = 'Correct! RT=0.822'
301.3986 	EXP 	feedback_text: autoDraw = True
301.6133 	EXP 	Sound correct_tone reached end of file
301.6134 	EXP 	Sound correct_tone reached end of file
301.6135 	EXP 	Sound incorrect_tone reached end of file
301.6135 	EXP 	Sound incorrect_tone reached end of file
302.3828 	EXP 	New trial (rep=0, index=11): OrderedDict([('task', 'partial'), ('phase', 1), ('Exemplars', 'images/Ex9.jpg'), ('r_correct', 'left')])
302.3985 	EXP 	feedback_text: autoDraw = False
302.3985 	EXP 	feedback_text: autoDraw = False
302.3985 	EXP 	text_fixation: autoDraw = True
303.1047 	EXP 	text_fixation: autoDraw = False
303.1047 	EXP 	text_fixation: autoDraw = False
303.1047 	EXP 	stimulus: image = 'images/Ex9.jpg'
303.1047 	EXP 	stimulus: autoDraw = True
303.1047 	EXP 	response_northern_text: autoDraw = True
303.1047 	EXP 	response_southern_text: autoDraw = True
303.8546 	DATA 	Keypress: right
303.8841 	EXP 	Sound correct_tone started
303.8841 	EXP 	Sound incorrect_tone started
303.8817 	EXP 	stimulus: autoDraw = False
303.8817 	EXP 	response_northern_text: autoDraw = False
303.8817 	EXP 	response_southern_text: autoDraw = False
303.8817 	EXP 	feedback_text: height = 0.05
303.8817 	EXP 	feedback_text: height = 0.05
303.8817 	EXP 	feedback_text: height = 0.05
303.8817 	EXP 	feedback_text: text = 'Incorrect'
303.8817 	EXP 	feedback_text: autoDraw = True
304.1048 	EXP 	Sound correct_tone stopped
304.1248 	EXP 	Sound incorrect_tone stopped
304.8658 	EXP 	New trial (rep=0, index=12): OrderedDict([('task', 'partial'), ('phase', 1), ('Exemplars', 'images/Ex14.jpg'), ('r_correct', 'right')])
304.8815 	EXP 	feedback_text: autoDraw = False
304.8815 	EXP 	feedback_text: autoDraw = False
304.8815 	EXP 	text_fixation: autoDraw = True
305.5902 	EXP 	text_fixation: autoDraw = False
305.5902 	EXP 	text_fixation: autoDraw = False
305.5902 	EXP 	stimulus: image = 'images/Ex14.jpg'
305.5902 	EXP 	stimulus: autoDraw = True
305.5902 	EXP 	response_northern_text: autoDraw = True
305.5902 	EXP 	response_southern_text: autoDraw = True
306.4340 	EXP 	Sound correct_tone started
306.4340 	EXP 	Sound incorrect_tone started
306.4219 	DATA 	Keypress: left
306.4318 	EXP 	stimulus: autoDraw = False
306.4318 	EXP 	response_northern_text: autoDraw = False
306.4318 	EXP 	response_southern_text: autoDraw = False
306.4318 	EXP 	feedback_text: text = 'Incorrect'
306.4318 	EXP 	feedback_text: autoDraw = True
306.6153 	EXP 	Sound correct_tone reached end of file
306.6154 	EXP 	Sound correct_tone reached end of file
306.6154 	EXP 	Sound incorrect_tone reached end of file
306.6155 	EXP 	Sound incorrect_tone reached end of file
307.4157 	EXP 	New trial (rep=0, index=13): OrderedDict([('task', 'partial'), ('phase', 1), ('Exemplars', 'images/Ex11.jpg'), ('r_correct', 'left')])
307.4314 	EXP 	feedback_text: autoDraw = False
307.4314 	EXP 	feedback_text: autoDraw = False
307.4314 	EXP 	text_fixation: autoDraw = True
308.5418 	EXP 	text_fixation: autoDraw = False
308.5418 	EXP 	text_fixation: autoDraw = False
308.5418 	EXP 	stimulus: image = 'images/Ex11.jpg'
308.5418 	EXP 	stimulus: autoDraw = True
308.5418 	EXP 	response_northern_text: autoDraw = True
308.5418 	EXP 	response_southern_text: autoDraw = True
309.7340 	EXP 	Sound correct_tone started
309.7340 	EXP 	Sound incorrect_tone started
309.7216 	DATA 	Keypress: right
309.7315 	EXP 	stimulus: autoDraw = False
309.7315 	EXP 	response_northern_text: autoDraw = False
309.7315 	EXP 	response_southern_text: autoDraw = False
309.7315 	EXP 	feedback_text: text = 'Incorrect'
309.7315 	EXP 	feedback_text: autoDraw = True
309.9368 	EXP 	Sound correct_tone stopped
309.9568 	EXP 	Sound incorrect_tone reached end of file
309.9568 	EXP 	Sound incorrect_tone reached end of file
310.7157 	EXP 	New trial (rep=0, index=14): OrderedDict([('task', 'partial'), ('phase', 1), ('Exemplars', 'images/Ex15.jpg'), ('r_correct', 'right')])
310.7316 	EXP 	feedback_text: autoDraw = False
310.7316 	EXP 	feedback_text: autoDraw = False
310.7316 	EXP 	text_fixation: autoDraw = True
311.9410 	EXP 	text_fixation: autoDraw = False
311.9410 	EXP 	text_fixation: autoDraw = False
311.9410 	EXP 	stimulus: image = 'images/Ex15.jpg'
311.9410 	EXP 	stimulus: autoDraw = True
311.9410 	EXP 	response_northern_text: autoDraw = True
311.9410 	EXP 	response_southern_text: autoDraw = True
313.1337 	EXP 	Sound correct_tone started
313.1337 	EXP 	Sound incorrect_tone started
313.1254 	DATA 	Keypress: right
313.1313 	EXP 	stimulus: autoDraw = False
313.1313 	EXP 	response_northern_text: autoDraw = False
313.1313 	EXP 	response_southern_text: autoDraw = False
313.1313 	EXP 	feedback_text: height = 0.05
313.1313 	EXP 	feedback_text: height = 0.05
313.1313 	EXP 	feedback_text: height = 0.05
313.1313 	EXP 	feedback_text: text = 'Correct! RT=1.181'
313.1313 	EXP 	feedback_text: autoDraw = True
313.3648 	EXP 	Sound correct_tone stopped
313.3848 	EXP 	Sound incorrect_tone reached end of file
313.3848 	EXP 	Sound incorrect_tone reached end of file
314.1155 	EXP 	New trial (rep=0, index=15): OrderedDict([('task', 'partial'), ('phase', 1), ('Exemplars', 'images/Ex12.jpg'), ('r_correct', 'left')])
314.1311 	EXP 	feedback_text: autoDraw = False
314.1311 	EXP 	feedback_text: autoDraw = False
